Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1730723400.2476609,80297,1730723400,246919870,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0017453292519943296,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.35,-0.11,10.04,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.256459,80298,1730723400,256110907,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,-0.003490658503988659,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.27,-0.16,10.12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.268012,80299,1730723400,267528296,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.0017453292519943296,0.0,-0.0017453292519943296,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.3,-0.13,9.98,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.2766137,80300,1730723400,276139498,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.29,-0.13,9.97,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.2878947,80301,1730723400,287307024,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,-0.0017453292519943296,0.0017453292519943296,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.25,-0.14,9.99,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.2965019,80302,1730723400,296159029,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.34,-0.14,9.95,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.307304,80303,1730723400,306986094,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.3,-0.12,10.03,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.3167205,80304,1730723400,316199780,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,-0.005235987755982988,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.27,-0.1,9.99,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.327216,80305,1730723400,326954603,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.0017453292519943296,-0.0017453292519943296,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.32,-0.11,10.02,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.337072,80306,1730723400,336566210,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.0017453292519943296,0.0,0.0017453292519943296,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.28,-0.13,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.3476257,80307,1730723400,347124100,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,-0.003490658503988659,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.29,-0.15,10.02,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.3566787,80308,1730723400,356230259,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.27,-0.11,9.93,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.3672836,80309,1730723400,367001295,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.27,-0.15,10.01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.3767369,80310,1730723400,376404762,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.0017453292519943296,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.31,-0.14,10.01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.3878586,80311,1730723400,387508154,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0017453292519943296,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.22,-0.16,10.02,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.3966389,80312,1730723400,396250248,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.28,-0.17,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.4077573,80313,1730723400,407061577,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.0017453292519943296,0.0,-0.0017453292519943296,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.28,-0.11,10.03,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.4167309,80314,1730723400,416269302,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.0017453292519943296,-0.0017453292519943296,0.0017453292519943296,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.27,-0.15,9.98,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.4275987,80315,1730723400,427107811,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.29,-0.17,9.99,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.437034,80316,1730723400,436651230,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,-0.0017453292519943296,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.26,-0.12,10.03,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.4474022,80317,1730723400,447072506,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0017453292519943296,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.35,-0.13,10.03,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.4588583,80318,1730723400,456307411,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0017453292519943296,0.0,0.0017453292519943296,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.29,-0.14,9.99,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.467714,80319,1730723400,467122555,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.28,-0.14,9.99,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.4768434,80320,1730723400,476357222,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0017453292519943296,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.31,-0.1,10.06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.4877696,80321,1730723400,487573624,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,-0.0017453292519943296,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.32,-0.12,10.02,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.4968517,80322,1730723400,496355772,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,-0.0017453292519943296,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.23,-0.14,10.09,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.508108,80323,1730723400,507798672,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0017453292519943296,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.27,-0.15,9.99,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.5167897,80324,1730723400,516401052,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.21,-0.13,10.04,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.5275054,80325,1730723400,527164459,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0017453292519943296,-0.003490658503988659,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.26,-0.13,9.97,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.5372872,80326,1730723400,536776304,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0017453292519943296,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.27,-0.16,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.5490532,80327,1730723400,547666788,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,-0.005235987755982988,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.27,-0.14,10.08,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.557203,80328,1730723400,556785822,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0017453292519943296,-0.003490658503988659,-0.0017453292519943296,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.27,-0.15,9.96,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.5676837,80329,1730723400,567203045,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0017453292519943296,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.29,-0.14,10.05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.5769775,80330,1730723400,576448441,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.0017453292519943296,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.36,-0.14,9.98,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.5902522,80331,1730723400,588019133,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.0017453292519943296,0.0,-0.0017453292519943296,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.28,-0.15,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.5969467,80332,1730723400,596479416,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,-0.0017453292519943296,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.3,-0.15,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.6084538,80333,1730723400,608056545,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.27,-0.08,10.05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.6170003,80334,1730723400,616532803,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.0017453292519943296,0.0,0.0017453292519943296,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.24,-0.09,10.01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.628817,80335,1730723400,627978325,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0017453292519943296,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.27,-0.14,9.98,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.6373384,80336,1730723400,636890650,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.25,-0.13,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.6490228,80337,1730723400,647339344,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,-0.003490658503988659,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.22,-0.11,10.03,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1730723400.6573849,80338,1730723400,656539917,imu_link,0.0,0.0,0.40274668985873724,0.9153114791194471,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,-0.29,-0.13,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
